FinanceKey,DateKey,OrganizationKey,DepartmentGroupKey,ScenarioKey,AccountKey,Amount,Date
31880,20130530,7,1,1,65,1275,May 30 2013 12:00AM
31881,20130530,7,1,1,66,1160,May 30 2013 12:00AM
31882,20130530,7,1,1,67,578,May 30 2013 12:00AM
31883,20130530,7,1,1,68,442,May 30 2013 12:00AM
31884,20130530,7,1,1,69,128,May 30 2013 12:00AM
31885,20130530,7,1,1,71,198,May 30 2013 12:00AM
31886,20130530,7,1,1,73,795,May 30 2013 12:00AM
31887,20130530,7,1,1,74,467,May 30 2013 12:00AM
31888,20130530,7,1,1,76,884,May 30 2013 12:00AM
31889,20130530,7,1,1,77,1591,May 30 2013 12:00AM
31890,20130530,7,1,1,78,436,May 30 2013 12:00AM
31891,20130530,7,1,1,80,1731,May 30 2013 12:00AM
31892,20130530,7,1,1,81,1071,May 30 2013 12:00AM
31893,20130530,7,1,1,82,106,May 30 2013 12:00AM
31894,20130530,7,1,1,83,371,May 30 2013 12:00AM
31895,20130530,7,1,1,84,316,May 30 2013 12:00AM
31896,20130530,7,1,1,85,297,May 30 2013 12:00AM
31897,20130530,7,1,1,87,1530,May 30 2013 12:00AM
31898,20130530,7,1,1,89,308,May 30 2013 12:00AM
31899,20130530,7,1,1,90,474,May 30 2013 12:00AM
31900,20130530,7,1,1,91,-379,May 30 2013 12:00AM
31901,20130530,7,1,1,92,632,May 30 2013 12:00AM
31902,20130530,7,1,1,94,375,May 30 2013 12:00AM
31903,20130530,7,1,1,96,17,May 30 2013 12:00AM
31904,20130530,7,2,1,12,196118,May 30 2013 12:00AM
31905,20130530,7,6,1,52,37554,May 30 2013 12:00AM
31906,20130530,7,6,1,54,1384,May 30 2013 12:00AM
31907,20130530,7,6,1,56,211238,May 30 2013 12:00AM
31908,20130530,7,6,1,57,18777,May 30 2013 12:00AM
31909,20130530,7,6,1,60,57960,May 30 2013 12:00AM
31910,20130530,7,6,1,61,5352,May 30 2013 12:00AM
31911,20130530,7,6,1,62,4757,May 30 2013 12:00AM
31912,20130530,7,6,1,63,31295,May 30 2013 12:00AM
31913,20130530,7,6,1,65,792,May 30 2013 12:00AM
31914,20130530,7,6,1,66,720,May 30 2013 12:00AM
31915,20130530,7,6,1,67,360,May 30 2013 12:00AM
31916,20130530,7,6,1,68,276,May 30 2013 12:00AM
31917,20130530,7,6,1,69,79,May 30 2013 12:00AM
31918,20130530,7,6,1,71,124,May 30 2013 12:00AM
31919,20130530,7,6,1,72,1251,May 30 2013 12:00AM
31920,20130530,7,6,1,73,514,May 30 2013 12:00AM
31921,20130530,7,6,1,74,397,May 30 2013 12:00AM
31922,20130530,7,6,1,76,5607,May 30 2013 12:00AM
31923,20130530,7,6,1,77,1080,May 30 2013 12:00AM
31924,20130530,7,6,1,78,328,May 30 2013 12:00AM
31925,20130530,7,6,1,80,1373,May 30 2013 12:00AM
31926,20130530,7,6,1,81,850,May 30 2013 12:00AM
31927,20130530,7,6,1,82,89,May 30 2013 12:00AM
31928,20130530,7,6,1,83,311,May 30 2013 12:00AM
31929,20130530,7,6,1,84,280,May 30 2013 12:00AM
31930,20130530,7,6,1,85,249,May 30 2013 12:00AM
31931,20130530,7,6,1,87,1080,May 30 2013 12:00AM
31932,20130530,7,6,1,89,274,May 30 2013 12:00AM
31933,20130530,7,6,1,90,421,May 30 2013 12:00AM
31934,20130530,7,6,1,91,-337,May 30 2013 12:00AM
31935,20130530,7,6,1,92,561,May 30 2013 12:00AM
31936,20130530,7,6,1,94,49541,May 30 2013 12:00AM
31937,20130530,7,6,1,96,12,May 30 2013 12:00AM
31938,20130530,7,6,1,97,1517,May 30 2013 12:00AM
31939,20130530,7,6,1,99,71000,May 30 2013 12:00AM
31940,20130530,7,6,1,101,625909,May 30 2013 12:00AM
31941,20130530,7,7,1,4,885478,May 30 2013 12:00AM
31942,20130530,7,7,1,6,1.15117e+006,May 30 2013 12:00AM
31943,20130530,7,7,1,7,33706,May 30 2013 12:00AM
31944,20130530,7,7,1,8,23023,May 30 2013 12:00AM
31945,20130530,7,7,1,13,162314,May 30 2013 12:00AM
31946,20130530,7,7,1,14,122023,May 30 2013 12:00AM
31947,20130530,7,7,1,15,225628,May 30 2013 12:00AM
31948,20130530,7,7,1,18,17287,May 30 2013 12:00AM
31949,20130530,7,7,1,19,55087,May 30 2013 12:00AM
31950,20130530,7,7,1,20,16076,May 30 2013 12:00AM
31951,20130530,7,7,1,21,81621,May 30 2013 12:00AM
31952,20130530,7,7,1,22,14681,May 30 2013 12:00AM
31953,20130530,7,7,1,23,6184,May 30 2013 12:00AM
31954,20130530,7,7,1,24,32929,May 30 2013 12:00AM
31955,20130530,7,7,1,28,26881,May 30 2013 12:00AM
31956,20130530,7,7,1,29,223368,May 30 2013 12:00AM
31957,20130530,7,7,1,31,76033,May 30 2013 12:00AM
31958,20130530,7,7,1,32,39629,May 30 2013 12:00AM
31959,20130530,7,7,1,33,34573,May 30 2013 12:00AM
31960,20130530,7,7,1,34,78164,May 30 2013 12:00AM
31961,20130530,7,7,1,35,179392,May 30 2013 12:00AM
31962,20130530,7,7,1,37,188066,May 30 2013 12:00AM
31963,20130530,7,7,1,38,45886,May 30 2013 12:00AM
31964,20130530,7,7,1,39,76033,May 30 2013 12:00AM
31965,20130530,7,7,1,40,39229,May 30 2013 12:00AM
31966,20130530,7,7,1,43,561453,May 30 2013 12:00AM
31967,20130530,7,7,1,46,1.42801e+006,May 30 2013 12:00AM
31968,20130530,7,7,1,100,26607,May 30 2013 12:00AM
31969,20130530,8,1,1,60,100504,May 30 2013 12:00AM
31970,20130530,8,1,1,61,12375.5,May 30 2013 12:00AM
31971,20130530,8,1,1,62,8249.72,May 30 2013 12:00AM
31972,20130530,8,1,1,65,1401.11,May 30 2013 12:00AM
31973,20130530,8,1,1,66,1273.83,May 30 2013 12:00AM
31974,20130530,8,1,1,67,658.67,May 30 2013 12:00AM
31975,20130530,8,1,1,68,488.97,May 30 2013 12:00AM
31976,20130530,8,1,1,69,140.48,May 30 2013 12:00AM
31977,20130530,8,1,1,71,220.78,May 30 2013 12:00AM
31978,20130530,8,1,1,73,910.19,May 30 2013 12:00AM
31979,20130530,8,1,1,74,625.34,May 30 2013 12:00AM
31980,20130530,8,1,1,76,1072.31,May 30 2013 12:00AM
31981,20130530,8,1,1,77,1928.39,May 30 2013 12:00AM
31982,20130530,8,1,1,78,551.09,May 30 2013 12:00AM
31983,20130530,8,1,1,80,2182.94,May 30 2013 12:00AM
31984,20130530,8,1,1,81,1351.11,May 30 2013 12:00AM
31985,20130530,8,1,1,82,137.45,May 30 2013 12:00AM
31986,20130530,8,1,1,83,478.36,May 30 2013 12:00AM
31987,20130530,8,1,1,84,411.69,May 30 2013 12:00AM
31988,20130530,8,1,1,85,382.91,May 30 2013 12:00AM
31989,20130530,8,1,1,87,1910.21,May 30 2013 12:00AM
31990,20130530,8,1,1,89,402.6,May 30 2013 12:00AM
31991,20130530,8,1,1,90,617.76,May 30 2013 12:00AM
31992,20130530,8,1,1,91,-492.85,May 30 2013 12:00AM
31993,20130530,8,1,1,92,823.82,May 30 2013 12:00AM
31994,20130530,8,1,1,94,473.82,May 30 2013 12:00AM
31995,20130530,8,1,1,96,14,May 30 2013 12:00AM
31996,20130530,8,2,1,12,462508,May 30 2013 12:00AM
31997,20130530,8,2,1,60,47324.7,May 30 2013 12:00AM
31998,20130530,8,2,1,61,4855.72,May 30 2013 12:00AM
31999,20130530,8,2,1,62,2913.26,May 30 2013 12:00AM
32000,20130530,8,2,1,65,563.21,May 30 2013 12:00AM
32001,20130530,8,2,1,66,511.7,May 30 2013 12:00AM
32002,20130530,8,2,1,67,266.24,May 30 2013 12:00AM
32003,20130530,8,2,1,68,202.6,May 30 2013 12:00AM
32004,20130530,8,2,1,69,57.14,May 30 2013 12:00AM
32005,20130530,8,2,1,71,82.9,May 30 2013 12:00AM
32006,20130530,8,2,1,73,399.57,May 30 2013 12:00AM
32007,20130530,8,2,1,74,473.82,May 30 2013 12:00AM
32008,20130530,8,2,1,76,504.12,May 30 2013 12:00AM
32009,20130530,8,2,1,77,907.16,May 30 2013 12:00AM
32010,20130530,8,2,1,78,298.06,May 30 2013 12:00AM
32011,20130530,8,2,1,80,1158.68,May 30 2013 12:00AM
32012,20130530,8,2,1,81,717.76,May 30 2013 12:00AM
32013,20130530,8,2,1,82,73.81,May 30 2013 12:00AM
32014,20130530,8,2,1,83,257.15,May 30 2013 12:00AM
32015,20130530,8,2,1,84,226.84,May 30 2013 12:00AM
32016,20130530,8,2,1,85,205.63,May 30 2013 12:00AM
32017,20130530,8,2,1,87,955.64,May 30 2013 12:00AM
32018,20130530,8,2,1,89,222.3,May 30 2013 12:00AM
32019,20130530,8,2,1,90,340.48,May 30 2013 12:00AM
32020,20130530,8,2,1,91,-270.13,May 30 2013 12:00AM
32021,20130530,8,2,1,92,454.12,May 30 2013 12:00AM
32022,20130530,8,2,1,94,251.09,May 30 2013 12:00AM
32023,20130530,8,2,1,96,7,May 30 2013 12:00AM
32024,20130530,8,6,1,52,103741,May 30 2013 12:00AM
32025,20130530,8,6,1,53,12968,May 30 2013 12:00AM
32026,20130530,8,6,1,54,1648.08,May 30 2013 12:00AM
32027,20130530,8,6,1,56,318983,May 30 2013 12:00AM
32028,20130530,8,6,1,57,77805.6,May 30 2013 12:00AM
32029,20130530,8,6,1,60,60776.5,May 30 2013 12:00AM
32030,20130530,8,6,1,61,6860.3,May 30 2013 12:00AM
32031,20130530,8,6,1,62,4366.31,May 30 2013 12:00AM
32032,20130530,8,6,1,63,25934.9,May 30 2013 12:00AM
32033,20130530,8,6,1,65,704.12,May 30 2013 12:00AM
32034,20130530,8,6,1,66,640.49,May 30 2013 12:00AM
32035,20130530,8,6,1,67,328.36,May 30 2013 12:00AM
32036,20130530,8,6,1,68,243.51,May 30 2013 12:00AM
32037,20130530,8,6,1,69,70.78,May 30 2013 12:00AM
32038,20130530,8,6,1,71,110.17,May 30 2013 12:00AM
32039,20130530,8,6,1,72,1296.56,May 30 2013 12:00AM
32040,20130530,8,6,1,73,473.82,May 30 2013 12:00AM
32041,20130530,8,6,1,74,516.24,May 30 2013 12:00AM
32042,20130530,8,6,1,76,10651.3,May 30 2013 12:00AM
32043,20130530,8,6,1,77,1058.68,May 30 2013 12:00AM
32044,20130530,8,6,1,78,314.72,May 30 2013 12:00AM
32045,20130530,8,6,1,80,1196.56,May 30 2013 12:00AM
32046,20130530,8,6,1,81,740.49,May 30 2013 12:00AM
32047,20130530,8,6,1,82,73.81,May 30 2013 12:00AM
32048,20130530,8,6,1,83,254.12,May 30 2013 12:00AM
32049,20130530,8,6,1,84,213.21,May 30 2013 12:00AM
32050,20130530,8,6,1,85,202.6,May 30 2013 12:00AM
32051,20130530,8,6,1,87,1092.01,May 30 2013 12:00AM
32052,20130530,8,6,1,89,208.66,May 30 2013 12:00AM
32053,20130530,8,6,1,90,320.78,May 30 2013 12:00AM
32054,20130530,8,6,1,91,-254.97,May 30 2013 12:00AM
32055,20130530,8,6,1,92,426.85,May 30 2013 12:00AM
32056,20130530,8,6,1,94,93286.1,May 30 2013 12:00AM
32057,20130530,8,6,1,96,8,May 30 2013 12:00AM
32058,20130530,8,6,1,97,2108,May 30 2013 12:00AM
32059,20130530,8,6,1,99,34500,May 30 2013 12:00AM
32060,20130530,8,6,1,101,1.29675e+006,May 30 2013 12:00AM
32061,20130530,8,7,1,4,1.93971e+006,May 30 2013 12:00AM
32062,20130530,8,7,1,6,1.52882e+006,May 30 2013 12:00AM
32063,20130530,8,7,1,7,46055,May 30 2013 12:00AM
32064,20130530,8,7,1,8,30575.9,May 30 2013 12:00AM
32065,20130530,8,7,1,13,236204,May 30 2013 12:00AM
32066,20130530,8,7,1,14,155940,May 30 2013 12:00AM
32067,20130530,8,7,1,15,299649,May 30 2013 12:00AM
32068,20130530,8,7,1,18,18710.5,May 30 2013 12:00AM
32069,20130530,8,7,1,19,59618.9,May 30 2013 12:00AM
32070,20130530,8,7,1,20,17774.1,May 30 2013 12:00AM
32071,20130530,8,7,1,21,124858,May 30 2013 12:00AM
32072,20130530,8,7,1,22,15890.8,May 30 2013 12:00AM
32073,20130530,8,7,1,23,6693.63,May 30 2013 12:00AM
32074,20130530,8,7,1,24,32242.6,May 30 2013 12:00AM
32075,20130530,8,7,1,28,29092.5,May 30 2013 12:00AM
32076,20130530,8,7,1,29,246938,May 30 2013 12:00AM
32077,20130530,8,7,1,31,108618,May 30 2013 12:00AM
32078,20130530,8,7,1,32,43323.1,May 30 2013 12:00AM
32079,20130530,8,7,1,33,35963.9,May 30 2013 12:00AM
32080,20130530,8,7,1,34,110227,May 30 2013 12:00AM
32081,20130530,8,7,1,35,232551,May 30 2013 12:00AM
32082,20130530,8,7,1,37,203534,May 30 2013 12:00AM
32083,20130530,8,7,1,38,48280.8,May 30 2013 12:00AM
32084,20130530,8,7,1,39,104232,May 30 2013 12:00AM
32085,20130530,8,7,1,40,42456.4,May 30 2013 12:00AM
32086,20130530,8,7,1,43,1.77835e+006,May 30 2013 12:00AM
32087,20130530,8,7,1,46,1.96348e+006,May 30 2013 12:00AM
32088,20130530,8,7,1,100,28201.6,May 30 2013 12:00AM
32089,20130530,11,1,1,60,32673.7,May 30 2013 12:00AM
32090,20130530,11,1,1,61,3689.13,May 30 2013 12:00AM
32091,20130530,11,1,1,62,2682.72,May 30 2013 12:00AM
32092,20130530,11,1,1,65,472.04,May 30 2013 12:00AM
32093,20130530,11,1,1,66,428.43,May 30 2013 12:00AM
32094,20130530,11,1,1,67,219.91,May 30 2013 12:00AM
32095,20130530,11,1,1,68,166.72,May 30 2013 12:00AM
32096,20130530,11,1,1,69,47.57,May 30 2013 12:00AM
32097,20130530,11,1,1,71,69.91,May 30 2013 12:00AM
32098,20130530,11,1,1,73,302.89,May 30 2013 12:00AM
32099,20130530,11,1,1,74,330.55,May 30 2013 12:00AM
32100,20130530,11,1,1,76,343.32,May 30 2013 12:00AM
32101,20130530,11,1,1,77,615.66,May 30 2013 12:00AM
32102,20130530,11,1,1,78,186.93,May 30 2013 12:00AM
32103,20130530,11,1,1,80,746.52,May 30 2013 12:00AM
32104,20130530,11,1,1,81,461.41,May 30 2013 12:00AM
32105,20130530,11,1,1,82,49.7,May 30 2013 12:00AM
32106,20130530,11,1,1,83,167.78,May 30 2013 12:00AM
32107,20130530,11,1,1,84,149.7,May 30 2013 12:00AM
32108,20130530,11,1,1,85,134.8,May 30 2013 12:00AM
32109,20130530,11,1,1,87,598.64,May 30 2013 12:00AM
32110,20130530,11,1,1,89,188,May 30 2013 12:00AM
32111,20130530,11,1,1,90,289.06,May 30 2013 12:00AM
32112,20130530,11,1,1,91,-230.09,May 30 2013 12:00AM
32113,20130530,11,1,1,92,384.81,May 30 2013 12:00AM
32114,20130530,11,1,1,94,207.15,May 30 2013 12:00AM
32115,20130530,11,1,1,96,8,May 30 2013 12:00AM
32116,20130530,11,2,1,12,69162.7,May 30 2013 12:00AM
32117,20130530,11,2,1,60,16337.2,May 30 2013 12:00AM
32118,20130530,11,2,1,61,1509.3,May 30 2013 12:00AM
32119,20130530,11,2,1,62,839.07,May 30 2013 12:00AM
32120,20130530,11,2,1,65,156.08,May 30 2013 12:00AM
32121,20130530,11,2,1,66,142.25,May 30 2013 12:00AM
32122,20130530,11,2,1,67,73.1,May 30 2013 12:00AM
32123,20130530,11,2,1,68,57.14,May 30 2013 12:00AM
32124,20130530,11,2,1,69,16.72,May 30 2013 12:00AM
32125,20130530,11,2,1,71,22.04,May 30 2013 12:00AM
32126,20130530,11,2,1,73,116.72,May 30 2013 12:00AM
32127,20130530,11,2,1,74,219.91,May 30 2013 12:00AM
32128,20130530,11,2,1,76,153.95,May 30 2013 12:00AM
32129,20130530,11,2,1,77,275.23,May 30 2013 12:00AM
32130,20130530,11,2,1,78,101.82,May 30 2013 12:00AM
32131,20130530,11,2,1,80,366.72,May 30 2013 12:00AM
32132,20130530,11,2,1,81,226.3,May 30 2013 12:00AM
32133,20130530,11,2,1,82,24.16,May 30 2013 12:00AM
32134,20130530,11,2,1,83,82.68,May 30 2013 12:00AM
32135,20130530,11,2,1,84,73.1,May 30 2013 12:00AM
32136,20130530,11,2,1,85,65.65,May 30 2013 12:00AM
32137,20130530,11,2,1,87,299.7,May 30 2013 12:00AM
32138,20130530,11,2,1,89,91.19,May 30 2013 12:00AM
32139,20130530,11,2,1,90,139.06,May 30 2013 12:00AM
32140,20130530,11,2,1,91,-109.88,May 30 2013 12:00AM
32141,20130530,11,2,1,92,185.87,May 30 2013 12:00AM
32142,20130530,11,2,1,94,101.82,May 30 2013 12:00AM
32143,20130530,11,2,1,96,4,May 30 2013 12:00AM
32144,20130530,11,3,1,60,17750,May 30 2013 12:00AM
32145,20130530,11,3,1,61,1640.15,May 30 2013 12:00AM
32146,20130530,11,3,1,62,911.41,May 30 2013 12:00AM
32147,20130530,11,3,1,65,196.51,May 30 2013 12:00AM
32148,20130530,11,3,1,66,177.36,May 30 2013 12:00AM
32149,20130530,11,3,1,67,96.51,May 30 2013 12:00AM
32150,20130530,11,3,1,68,70.97,May 30 2013 12:00AM
32151,20130530,11,3,1,69,19.91,May 30 2013 12:00AM
32152,20130530,11,3,1,71,27.36,May 30 2013 12:00AM
32153,20130530,11,3,1,73,146.51,May 30 2013 12:00AM
32154,20130530,11,3,1,74,228.42,May 30 2013 12:00AM
32155,20130530,11,3,1,76,193.32,May 30 2013 12:00AM
32156,20130530,11,3,1,77,347.57,May 30 2013 12:00AM
32157,20130530,11,3,1,78,115.65,May 30 2013 12:00AM
32158,20130530,11,3,1,80,427.36,May 30 2013 12:00AM
32159,20130530,11,3,1,81,264.59,May 30 2013 12:00AM
32160,20130530,11,3,1,82,27.36,May 30 2013 12:00AM
32161,20130530,11,3,1,83,92.25,May 30 2013 12:00AM
32162,20130530,11,3,1,84,79.48,May 30 2013 12:00AM
32163,20130530,11,3,1,85,75.23,May 30 2013 12:00AM
32164,20130530,11,3,1,87,375.23,May 30 2013 12:00AM
32165,20130530,11,3,1,89,100.76,May 30 2013 12:00AM
32166,20130530,11,3,1,90,153.95,May 30 2013 12:00AM
32167,20130530,11,3,1,91,-121.58,May 30 2013 12:00AM
32168,20130530,11,3,1,92,205.02,May 30 2013 12:00AM
32169,20130530,11,3,1,94,118.85,May 30 2013 12:00AM
32170,20130530,11,3,1,96,5,May 30 2013 12:00AM
32171,20130530,11,4,1,60,17176.6,May 30 2013 12:00AM
32172,20130530,11,4,1,61,1763.56,May 30 2013 12:00AM
32173,20130530,11,4,1,62,881.63,May 30 2013 12:00AM
32174,20130530,11,4,1,65,175.23,May 30 2013 12:00AM
32175,20130530,11,4,1,66,159.27,May 30 2013 12:00AM
32176,20130530,11,4,1,67,87.99,May 30 2013 12:00AM
32177,20130530,11,4,1,68,63.53,May 30 2013 12:00AM
32178,20130530,11,4,1,69,17.78,May 30 2013 12:00AM
32179,20130530,11,4,1,71,27.36,May 30 2013 12:00AM
32180,20130530,11,4,1,73,134.8,May 30 2013 12:00AM
32181,20130530,11,4,1,74,212.47,May 30 2013 12:00AM
32182,20130530,11,4,1,76,190.12,May 30 2013 12:00AM
32183,20130530,11,4,1,77,340.13,May 30 2013 12:00AM
32184,20130530,11,4,1,78,127.36,May 30 2013 12:00AM
32185,20130530,11,4,1,80,475.24,May 30 2013 12:00AM
32186,20130530,11,4,1,81,294.38,May 30 2013 12:00AM
32187,20130530,11,4,1,82,31.61,May 30 2013 12:00AM
32188,20130530,11,4,1,83,108.21,May 30 2013 12:00AM
32189,20130530,11,4,1,84,97.57,May 30 2013 12:00AM
32190,20130530,11,4,1,85,85.87,May 30 2013 12:00AM
32191,20130530,11,4,1,87,375.23,May 30 2013 12:00AM
32192,20130530,11,4,1,89,122.04,May 30 2013 12:00AM
32193,20130530,11,4,1,90,186.93,May 30 2013 12:00AM
32194,20130530,11,4,1,91,-148.17,May 30 2013 12:00AM
32195,20130530,11,4,1,92,249.7,May 30 2013 12:00AM
32196,20130530,11,4,1,94,131.61,May 30 2013 12:00AM
32197,20130530,11,4,1,96,5,May 30 2013 12:00AM
32198,20130530,11,5,1,60,7329.62,May 30 2013 12:00AM
32199,20130530,11,5,1,61,601.83,May 30 2013 12:00AM
32200,20130530,11,5,1,62,601.83,May 30 2013 12:00AM
32201,20130530,11,5,1,65,116.72,May 30 2013 12:00AM
32202,20130530,11,5,1,66,107.14,May 30 2013 12:00AM
32203,20130530,11,5,1,67,53.95,May 30 2013 12:00AM
32204,20130530,11,5,1,68,40.12,May 30 2013 12:00AM
32205,20130530,11,5,1,69,12.46,May 30 2013 12:00AM
32206,20130530,11,5,1,71,17.78,May 30 2013 12:00AM
32207,20130530,11,5,1,73,73.1,May 30 2013 12:00AM
32208,20130530,11,5,1,74,293.32,May 30 2013 12:00AM
32209,20130530,11,5,1,76,84.8,May 30 2013 12:00AM
32210,20130530,11,5,1,77,152.89,May 30 2013 12:00AM
32211,20130530,11,5,1,78,51.82,May 30 2013 12:00AM
32212,20130530,11,5,1,80,168.85,May 30 2013 12:00AM
32213,20130530,11,5,1,81,105.02,May 30 2013 12:00AM
32214,20130530,11,5,1,82,11.4,May 30 2013 12:00AM
32215,20130530,11,5,1,83,36.93,May 30 2013 12:00AM
32216,20130530,11,5,1,84,31.61,May 30 2013 12:00AM
32217,20130530,11,5,1,85,28.42,May 30 2013 12:00AM
32218,20130530,11,5,1,87,149.7,May 30 2013 12:00AM
32219,20130530,11,5,1,89,39.06,May 30 2013 12:00AM
32220,20130530,11,5,1,90,60.33,May 30 2013 12:00AM
32221,20130530,11,5,1,91,-47.11,May 30 2013 12:00AM
32222,20130530,11,5,1,92,80.55,May 30 2013 12:00AM
32223,20130530,11,5,1,94,47.57,May 30 2013 12:00AM
32224,20130530,11,5,1,96,2,May 30 2013 12:00AM
32225,20130530,11,6,1,52,15809.6,May 30 2013 12:00AM
32226,20130530,11,6,1,54,1113.55,May 30 2013 12:00AM
32227,20130530,11,6,1,56,45584.6,May 30 2013 12:00AM
32228,20130530,11,6,1,57,2964.64,May 30 2013 12:00AM
32229,20130530,11,6,1,60,23589.5,May 30 2013 12:00AM
32230,20130530,11,6,1,61,1935.9,May 30 2013 12:00AM
32231,20130530,11,6,1,62,2419.95,May 30 2013 12:00AM
32232,20130530,11,6,1,63,4624.25,May 30 2013 12:00AM
32233,20130530,11,6,1,65,419.92,May 30 2013 12:00AM
32234,20130530,11,6,1,66,381.62,May 30 2013 12:00AM
32235,20130530,11,6,1,67,190.12,May 30 2013 12:00AM
32236,20130530,11,6,1,68,145.44,May 30 2013 12:00AM
32237,20130530,11,6,1,69,42.25,May 30 2013 12:00AM
32238,20130530,11,6,1,71,65.65,May 30 2013 12:00AM
32239,20130530,11,6,1,72,153.95,May 30 2013 12:00AM
32240,20130530,11,6,1,73,253.96,May 30 2013 12:00AM
32241,20130530,11,6,1,74,364.6,May 30 2013 12:00AM
32242,20130530,11,6,1,76,1600.79,May 30 2013 12:00AM
32243,20130530,11,6,1,77,484.81,May 30 2013 12:00AM
32244,20130530,11,6,1,78,128.42,May 30 2013 12:00AM
32245,20130530,11,6,1,80,480.56,May 30 2013 12:00AM
32246,20130530,11,6,1,81,298.64,May 30 2013 12:00AM
32247,20130530,11,6,1,82,30.55,May 30 2013 12:00AM
32248,20130530,11,6,1,83,101.82,May 30 2013 12:00AM
32249,20130530,11,6,1,84,84.8,May 30 2013 12:00AM
32250,20130530,11,6,1,85,82.68,May 30 2013 12:00AM
32251,20130530,11,6,1,87,448.64,May 30 2013 12:00AM
32252,20130530,11,6,1,89,106.08,May 30 2013 12:00AM
32253,20130530,11,6,1,90,163.53,May 30 2013 12:00AM
32254,20130530,11,6,1,91,-129.03,May 30 2013 12:00AM
32255,20130530,11,6,1,92,217.78,May 30 2013 12:00AM
32256,20130530,11,6,1,94,15265.9,May 30 2013 12:00AM
32257,20130530,11,6,1,96,6,May 30 2013 12:00AM
32258,20130530,11,6,1,97,467,May 30 2013 12:00AM
32259,20130530,11,6,1,99,27000,May 30 2013 12:00AM
32260,20130530,11,6,1,101,197607,May 30 2013 12:00AM
32261,20130530,11,7,1,4,342112,May 30 2013 12:00AM
32262,20130530,11,7,1,6,572733,May 30 2013 12:00AM
32263,20130530,11,7,1,7,18853.2,May 30 2013 12:00AM
32264,20130530,11,7,1,8,11455.2,May 30 2013 12:00AM
32265,20130530,11,7,1,13,88486.4,May 30 2013 12:00AM
32266,20130530,11,7,1,14,56128.4,May 30 2013 12:00AM
32267,20130530,11,7,1,15,119129,May 30 2013 12:00AM
32268,20130530,11,7,1,18,5255.11,May 30 2013 12:00AM
32269,20130530,11,7,1,19,16743.6,May 30 2013 12:00AM
32270,20130530,11,7,1,20,5149.79,May 30 2013 12:00AM
32271,20130530,11,7,1,21,93280.2,May 30 2013 12:00AM
32272,20130530,11,7,1,22,4508.29,May 30 2013 12:00AM
32273,20130530,11,7,1,23,1861.43,May 30 2013 12:00AM
32274,20130530,11,7,1,24,8960.5,May 30 2013 12:00AM
32275,20130530,11,7,1,28,8671.13,May 30 2013 12:00AM
32276,20130530,11,7,1,29,71541.4,May 30 2013 12:00AM
32277,20130530,11,7,1,31,85269.4,May 30 2013 12:00AM
32278,20130530,11,7,1,32,13141.4,May 30 2013 12:00AM
32279,20130530,11,7,1,33,10305.2,May 30 2013 12:00AM
32280,20130530,11,7,1,34,43699.4,May 30 2013 12:00AM
32281,20130530,11,7,1,35,55725.2,May 30 2013 12:00AM
32282,20130530,11,7,1,37,56624.2,May 30 2013 12:00AM
32283,20130530,11,7,1,38,13560.6,May 30 2013 12:00AM
32284,20130530,11,7,1,39,74909.6,May 30 2013 12:00AM
32285,20130530,11,7,1,40,12654.2,May 30 2013 12:00AM
32286,20130530,11,7,1,43,300371,May 30 2013 12:00AM
32287,20130530,11,7,1,46,658591,May 30 2013 12:00AM
32288,20130530,11,7,1,100,8755.18,May 30 2013 12:00AM
32289,20130530,12,1,1,60,23000.1,May 30 2013 12:00AM
32290,20130530,12,1,1,61,2124.2,May 30 2013 12:00AM
32291,20130530,12,1,1,62,1180.57,May 30 2013 12:00AM
32292,20130530,12,1,1,65,229.49,May 30 2013 12:00AM
32293,20130530,12,1,1,66,208.21,May 30 2013 12:00AM
32294,20130530,12,1,1,67,112.46,May 30 2013 12:00AM
32295,20130530,12,1,1,68,85.87,May 30 2013 12:00AM
32296,20130530,12,1,1,69,24.16,May 30 2013 12:00AM
32297,20130530,12,1,1,71,34.8,May 30 2013 12:00AM
32298,20130530,12,1,1,73,180.55,May 30 2013 12:00AM
32299,20130530,12,1,1,74,274.17,May 30 2013 12:00AM
32300,20130530,12,1,1,76,242.25,May 30 2013 12:00AM
32301,20130530,12,1,1,77,435.87,May 30 2013 12:00AM
32302,20130530,12,1,1,78,151.83,May 30 2013 12:00AM
32303,20130530,12,1,1,80,564.6,May 30 2013 12:00AM
32304,20130530,12,1,1,81,349.7,May 30 2013 12:00AM
32305,20130530,12,1,1,82,35.87,May 30 2013 12:00AM
32306,20130530,12,1,1,83,124.17,May 30 2013 12:00AM
32307,20130530,12,1,1,84,109.27,May 30 2013 12:00AM
32308,20130530,12,1,1,85,98.63,May 30 2013 12:00AM
32309,20130530,12,1,1,87,479.49,May 30 2013 12:00AM
32310,20130530,12,1,1,89,106.08,May 30 2013 12:00AM
32311,20130530,12,1,1,90,163.53,May 30 2013 12:00AM
32312,20130530,12,1,1,91,-129.03,May 30 2013 12:00AM
32313,20130530,12,1,1,92,217.78,May 30 2013 12:00AM
32314,20130530,12,1,1,94,122.04,May 30 2013 12:00AM
32315,20130530,12,1,1,96,5,May 30 2013 12:00AM
32316,20130530,12,2,1,12,71614.9,May 30 2013 12:00AM
