CurrencyKey,DateKey,AverageRate,EndOfDayRate,Date
102,20121115,0.00831532,0.00831705,Nov 15 2012 12:00AM
102,20121116,0.00827746,0.00827315,Nov 16 2012 12:00AM
102,20121117,0.00828569,0.00829194,Nov 17 2012 12:00AM
102,20121118,0.00829669,0.00829215,Nov 18 2012 12:00AM
102,20121119,0.00829944,0.00830303,Nov 19 2012 12:00AM
102,20121120,0.00829531,0.00828919,Nov 20 2012 12:00AM
102,20121121,0.00830082,0.00830551,Nov 21 2012 12:00AM
102,20121122,0.00833611,0.00833299,Nov 22 2012 12:00AM
102,20121123,0.00831463,0.00832037,Nov 23 2012 12:00AM
102,20121124,0.00830634,0.00830627,Nov 24 2012 12:00AM
102,20121125,0.00822842,0.00823404,Nov 25 2012 12:00AM
102,20121126,0.00824402,0.00823811,Nov 26 2012 12:00AM
102,20121127,0.00825559,0.00825566,Nov 27 2012 12:00AM
102,20121128,0.00826173,0.00825914,Nov 28 2012 12:00AM
102,20121129,0.00826856,0.00827089,Nov 29 2012 12:00AM
102,20121130,0.00824674,0.00824518,Nov 30 2012 12:00AM
102,20121201,0.0082481,0.00825273,Dec  1 2012 12:00AM
102,20121202,0.00825491,0.00825321,Dec  2 2012 12:00AM
102,20121203,0.00825151,0.00825307,Dec  3 2012 12:00AM
102,20121204,0.0082447,0.00823825,Dec  4 2012 12:00AM
102,20121205,0.0082447,0.00824783,Dec  5 2012 12:00AM
102,20121206,0.00815993,0.00815947,Dec  6 2012 12:00AM
102,20121207,0.00815395,0.00815395,Dec  7 2012 12:00AM
102,20121208,0.0081367,0.00813353,Dec  8 2012 12:00AM
102,20121209,0.00813537,0.00813862,Dec  9 2012 12:00AM
102,20121210,0.00814797,0.00814332,Dec 10 2012 12:00AM
102,20121211,0.00814332,0.00814558,Dec 11 2012 12:00AM
102,20121212,0.00814531,0.00813942,Dec 12 2012 12:00AM
102,20121213,0.00819538,0.00819652,Dec 13 2012 12:00AM
102,20121214,0.00819739,0.00819625,Dec 14 2012 12:00AM
102,20121215,0.0081646,0.00817027,Dec 15 2012 12:00AM
102,20121216,0.00819605,0.00819062,Dec 16 2012 12:00AM
102,20121217,0.00821558,0.00821774,Dec 17 2012 12:00AM
102,20121218,0.00821963,0.00821848,Dec 18 2012 12:00AM
102,20121219,0.0082149,0.00822152,Dec 19 2012 12:00AM
102,20121220,0.00821153,0.00820499,Dec 20 2012 12:00AM
102,20121221,0.00825151,0.00825232,Dec 21 2012 12:00AM
102,20121222,0.00826788,0.00826726,Dec 22 2012 12:00AM
102,20121223,0.00832016,0.00832584,Dec 23 2012 12:00AM
102,20121224,0.00831048,0.00830606,Dec 24 2012 12:00AM
102,20121225,0.00830772,0.008312,Dec 25 2012 12:00AM
102,20121226,0.00830082,0.00829827,Dec 26 2012 12:00AM
102,20121227,0.00830565,0.00830703,Dec 27 2012 12:00AM
102,20121228,0.0082176,0.00821173,Dec 28 2012 12:00AM
102,20121229,0.00822368,0.00822808,Dec 29 2012 12:00AM
102,20121230,0.00816927,0.00816913,Dec 30 2012 12:00AM
102,20121231,0.00813603,0.00814147,Dec 31 2012 12:00AM
102,20130101,0.00813405,0.00812942,Jan  1 2013 12:00AM
102,20130102,0.00814001,0.00814173,Jan  2 2013 12:00AM
102,20130103,0.00811998,0.00811774,Jan  3 2013 12:00AM
102,20130104,0.0081586,0.0081622,Jan  4 2013 12:00AM
102,20130105,0.00812414,0.00812309,Jan  5 2013 12:00AM
102,20130106,0.00806452,0.00806543,Jan  6 2013 12:00AM
102,20130107,0.00804635,0.00804163,Jan  7 2013 12:00AM
102,20130108,0.00804311,0.00804563,Jan  8 2013 12:00AM
102,20130109,0.00804505,0.00804124,Jan  9 2013 12:00AM
102,20130110,0.00806192,0.0080625,Jan 10 2013 12:00AM
102,20130111,0.00806842,0.00806732,Jan 11 2013 12:00AM
102,20130112,0.0081215,0.00812176,Jan 12 2013 12:00AM
102,20130113,0.00807624,0.00807533,Jan 13 2013 12:00AM
102,20130114,0.0081011,0.00810373,Jan 14 2013 12:00AM
102,20130115,0.00809848,0.00809389,Jan 15 2013 12:00AM
102,20130116,0.00810701,0.00810866,Jan 16 2013 12:00AM
102,20130117,0.00805672,0.00805322,Jan 17 2013 12:00AM
102,20130118,0.00805023,0.00805244,Jan 18 2013 12:00AM
102,20130119,0.00805218,0.00804667,Jan 19 2013 12:00AM
102,20130120,0.00801667,0.00802098,Jan 20 2013 12:00AM
102,20130121,0.00796369,0.00796204,Jan 21 2013 12:00AM
102,20130122,0.00796115,0.00796457,Jan 22 2013 12:00AM
102,20130123,0.00796305,0.00795741,Jan 23 2013 12:00AM
102,20130124,0.00793084,0.00793367,Jan 24 2013 12:00AM
102,20130125,0.00792519,0.00792035,Jan 25 2013 12:00AM
102,20130126,0.0079447,0.00795071,Jan 26 2013 12:00AM
102,20130127,0.00793462,0.00792996,Jan 27 2013 12:00AM
102,20130128,0.00784683,0.00784751,Jan 28 2013 12:00AM
102,20130129,0.00784806,0.00784591,Jan 29 2013 12:00AM
102,20130130,0.00783883,0.00784344,Jan 30 2013 12:00AM
102,20130131,0.00783822,0.00783472,Jan 31 2013 12:00AM
102,20130201,0.00782289,0.00782632,Feb  1 2013 12:00AM
102,20130202,0.0078119,0.00781,Feb  2 2013 12:00AM
102,20130203,0.00777665,0.00778204,Feb  3 2013 12:00AM
102,20130204,0.00771188,0.00770945,Feb  4 2013 12:00AM
102,20130205,0.00772082,0.00772296,Feb  5 2013 12:00AM
102,20130206,0.00771426,0.00771219,Feb  6 2013 12:00AM
102,20130207,0.00769882,0.00770233,Feb  7 2013 12:00AM
102,20130208,0.00764059,0.00763563,Feb  8 2013 12:00AM
102,20130209,0.00764701,0.00764707,Feb  9 2013 12:00AM
102,20130210,0.00759359,0.00758979,Feb 10 2013 12:00AM
102,20130211,0.00762544,0.0076305,Feb 11 2013 12:00AM
102,20130212,0.00762544,0.00762027,Feb 12 2013 12:00AM
102,20130213,0.00762544,0.00762835,Feb 13 2013 12:00AM
102,20130214,0.00759417,0.00758864,Feb 14 2013 12:00AM
102,20130215,0.00759821,0.00760069,Feb 15 2013 12:00AM
102,20130216,0.00756659,0.0075619,Feb 16 2013 12:00AM
102,20130217,0.00759417,0.00759712,Feb 17 2013 12:00AM
102,20130218,0.00763534,0.0076326,Feb 18 2013 12:00AM
102,20130219,0.00763184,0.00763324,Feb 19 2013 12:00AM
102,20130220,0.00763767,0.00763464,Feb 20 2013 12:00AM
102,20130221,0.00763242,0.00763476,Feb 21 2013 12:00AM
102,20130222,0.00753466,0.00753199,Feb 22 2013 12:00AM
102,20130223,0.00752502,0.00752785,Feb 23 2013 12:00AM
102,20130224,0.00754319,0.00754154,Feb 24 2013 12:00AM
102,20130225,0.00756888,0.00756893,Feb 25 2013 12:00AM
102,20130226,0.0075643,0.00755916,Feb 26 2013 12:00AM
102,20130227,0.00755916,0.00756304,Feb 27 2013 12:00AM
102,20130228,0.0075706,0.00756665,Feb 28 2013 12:00AM
102,20130301,0.00761151,0.00761284,Mar  1 2013 12:00AM
102,20130302,0.00758611,0.00758294,Mar  2 2013 12:00AM
102,20130303,0.00754375,0.00754683,Mar  3 2013 12:00AM
102,20130304,0.00754205,0.00753972,Mar  4 2013 12:00AM
102,20130305,0.00754262,0.00754632,Mar  5 2013 12:00AM
102,20130306,0.00754717,0.00754183,Mar  6 2013 12:00AM
102,20130307,0.00754375,0.00754831,Mar  7 2013 12:00AM
102,20130308,0.00746714,0.00746285,Mar  8 2013 12:00AM
102,20130309,0.00744214,0.00744613,Mar  9 2013 12:00AM
102,20130310,0.00741785,0.00741345,Mar 10 2013 12:00AM
102,20130311,0.00744158,0.00744701,Mar 11 2013 12:00AM
102,20130312,0.00744048,0.00743942,Mar 12 2013 12:00AM
102,20130313,0.00742335,0.00742584,Mar 13 2013 12:00AM
102,20130314,0.00748951,0.00748453,Mar 14 2013 12:00AM
102,20130315,0.00749963,0.00750042,Mar 15 2013 12:00AM
102,20130316,0.00752615,0.00752134,Mar 16 2013 12:00AM
102,20130317,0.0074217,0.007426,Mar 17 2013 12:00AM
102,20130318,0.00751202,0.00751186,Mar 18 2013 12:00AM
102,20130319,0.00751541,0.00752089,Mar 19 2013 12:00AM
102,20130320,0.00750525,0.00750103,Mar 20 2013 12:00AM
102,20130321,0.00755573,0.00755864,Mar 21 2013 12:00AM
102,20130322,0.00746938,0.00746497,Mar 22 2013 12:00AM
102,20130323,0.00748055,0.00748246,Mar 23 2013 12:00AM
102,20130324,0.00748335,0.00747787,Mar 24 2013 12:00AM
102,20130325,0.00742666,0.00743147,Mar 25 2013 12:00AM
102,20130326,0.00742061,0.00741526,Mar 26 2013 12:00AM
102,20130327,0.0074228,0.00742473,Mar 27 2013 12:00AM
102,20130328,0.0074912,0.00748874,Mar 28 2013 12:00AM
102,20130329,0.00753636,0.00753739,Mar 29 2013 12:00AM
102,20130330,0.007494,0.00749153,Mar 30 2013 12:00AM
102,20130331,0.00756945,0.00757501,Mar 31 2013 12:00AM
102,20130401,0.00754091,0.00753648,Apr  1 2013 12:00AM
102,20130402,0.00753466,0.00753853,Apr  2 2013 12:00AM
102,20130403,0.00754148,0.00753785,Apr  3 2013 12:00AM
102,20130404,0.0075341,0.00753602,Apr  4 2013 12:00AM
102,20130405,0.00748167,0.00747709,Apr  5 2013 12:00AM
102,20130406,0.00747496,0.00747759,Apr  6 2013 12:00AM
102,20130407,0.00745101,0.00744879,Apr  7 2013 12:00AM
102,20130408,0.0074599,0.00746168,Apr  8 2013 12:00AM
102,20130409,0.00745823,0.00745368,Apr  9 2013 12:00AM
102,20130410,0.00745935,0.00746113,Apr 10 2013 12:00AM
102,20130411,0.00747273,0.0074725,Apr 11 2013 12:00AM
102,20130412,0.00742391,0.0074287,Apr 12 2013 12:00AM
102,20130413,0.00744214,0.00744104,Apr 13 2013 12:00AM
102,20130414,0.00748223,0.00748559,Apr 14 2013 12:00AM
102,20130415,0.0074985,0.00749643,Apr 15 2013 12:00AM
102,20130416,0.0074912,0.00749541,Apr 16 2013 12:00AM
102,20130417,0.00748895,0.00748766,Apr 17 2013 12:00AM
102,20130418,0.00755916,0.00756372,Apr 18 2013 12:00AM
102,20130419,0.0075643,0.00756053,Apr 19 2013 12:00AM
102,20130420,0.00765345,0.00765585,Apr 20 2013 12:00AM
102,20130421,0.00786596,0.00786306,Apr 21 2013 12:00AM
102,20130422,0.00777787,0.00778204,Apr 22 2013 12:00AM
102,20130423,0.00777545,0.00777038,Apr 23 2013 12:00AM
102,20130424,0.00777969,0.00778022,Apr 24 2013 12:00AM
102,20130425,0.00778998,0.00778495,Apr 25 2013 12:00AM
102,20130426,0.00775495,0.00775687,Apr 26 2013 12:00AM
102,20130427,0.00772082,0.00771867,Apr 27 2013 12:00AM
102,20130428,0.00773335,0.00773832,Apr 28 2013 12:00AM
102,20130429,0.00774234,0.00773652,Apr 29 2013 12:00AM
102,20130430,0.00774713,0.00775044,Apr 30 2013 12:00AM
102,20130501,0.00774713,0.00774545,May  1 2013 12:00AM
102,20130502,0.00761209,0.00761273,May  2 2013 12:00AM
102,20130503,0.00757347,0.00757151,May  3 2013 12:00AM
102,20130504,0.00760514,0.0076081,May  4 2013 12:00AM
102,20130505,0.0075792,0.00757519,May  5 2013 12:00AM
102,20130506,0.00752672,0.00753216,May  6 2013 12:00AM
102,20130507,0.00752332,0.00751976,May  7 2013 12:00AM
102,20130508,0.00752276,0.00752513,May  8 2013 12:00AM
102,20130509,0.00749681,0.0074921,May  9 2013 12:00AM
102,20130510,0.00752219,0.00752378,May 10 2013 12:00AM
102,20130511,0.00753523,0.0075346,May 11 2013 12:00AM
102,20130512,0.0075375,0.00753903,May 12 2013 12:00AM
102,20130513,0.00752899,0.00752791,May 13 2013 12:00AM
102,20130514,0.00753864,0.00754375,May 14 2013 12:00AM
102,20130515,0.00753069,0.00752973,May 15 2013 12:00AM
102,20130516,0.00749232,0.00749327,May 16 2013 12:00AM
102,20130517,0.00749513,0.00749008,May 17 2013 12:00AM
102,20130518,0.00753466,0.00753466,May 18 2013 12:00AM
102,20130519,0.00755629,0.00755333,May 19 2013 12:00AM
102,20130520,0.00759244,0.00759792,May 20 2013 12:00AM
102,20130521,0.00759532,0.00759209,May 21 2013 12:00AM
102,20130522,0.00759129,0.00759209,May 22 2013 12:00AM
102,20130523,0.00759994,0.00759636,May 23 2013 12:00AM
102,20130524,0.00762893,0.00762899,May 24 2013 12:00AM
102,20130525,0.0076441,0.00764036,May 25 2013 12:00AM
102,20130526,0.00760167,0.00760682,May 26 2013 12:00AM
102,20130527,0.00757691,0.00757134,May 27 2013 12:00AM
102,20130528,0.0075792,0.00758259,May 28 2013 12:00AM
102,20130529,0.0075792,0.0075761,May 29 2013 12:00AM
102,20130530,0.00757175,0.00757347,May 30 2013 12:00AM
102,20130531,0.00762137,0.00761864,May 31 2013 12:00AM
102,20130601,0.00765169,0.00765539,Jun  1 2013 12:00AM
102,20130602,0.0076929,0.00768788,Jun  2 2013 12:00AM
102,20130603,0.00767519,0.00768108,Jun  3 2013 12:00AM
102,20130604,0.00767401,0.00766836,Jun  4 2013 12:00AM
102,20130605,0.00766754,0.00766789,Jun  5 2013 12:00AM
102,20130606,0.00769231,0.00769148,Jun  6 2013 12:00AM
102,20130607,0.00767931,0.00768515,Jun  7 2013 12:00AM
102,20130608,0.00771664,0.00771385,Jun  8 2013 12:00AM
102,20130609,0.00777001,0.00777007,Jun  9 2013 12:00AM
102,20130610,0.00782167,0.0078216,Jun 10 2013 12:00AM
102,20130611,0.00781494,0.00781751,Jun 11 2013 12:00AM
102,20130612,0.00782044,0.00781769,Jun 12 2013 12:00AM
102,20130613,0.00780824,0.00781274,Jun 13 2013 12:00AM
102,20130614,0.00777907,0.00777877,Jun 14 2013 12:00AM
102,20130615,0.00784129,0.00784437,Jun 15 2013 12:00AM
102,20130616,0.00781739,0.00781665,Jun 16 2013 12:00AM
102,20130617,0.0078734,0.00787904,Jun 17 2013 12:00AM
102,20130618,0.0078765,0.00787116,Jun 18 2013 12:00AM
102,20130619,0.00787774,0.00788097,Jun 19 2013 12:00AM
102,20130620,0.00786287,0.00786096,Jun 20 2013 12:00AM
102,20130621,0.00781616,0.00781891,Jun 21 2013 12:00AM
102,20130622,0.00775555,0.00775302,Jun 22 2013 12:00AM
102,20130623,0.00778877,0.00779399,Jun 23 2013 12:00AM
102,20130624,0.00783453,0.00782975,Jun 24 2013 12:00AM
102,20130625,0.00783331,0.00783496,Jun 25 2013 12:00AM
102,20130626,0.00783392,0.00783085,Jun 26 2013 12:00AM
102,20130627,0.00781983,0.00782344,Jun 27 2013 12:00AM
102,20130628,0.00777847,0.00777617,Jun 28 2013 12:00AM
102,20130629,0.00783515,0.00783626,Jun 29 2013 12:00AM
102,20130630,0.00780701,0.00780561,Jun 30 2013 12:00AM
102,20130701,0.00793903,0.0079447,Jul  1 2013 12:00AM
102,20130702,0.00794913,0.00794723,Jul  2 2013 12:00AM
102,20130703,0.00793336,0.00793651,Jul  3 2013 12:00AM
102,20130704,0.00797321,0.0079708,Jul  4 2013 12:00AM
102,20130705,0.00805283,0.00805808,Jul  5 2013 12:00AM
102,20130706,0.00804894,0.00804635,Jul  6 2013 12:00AM
102,20130707,0.008,0.00800301,Jul  7 2013 12:00AM
102,20130708,0.00801732,0.00801719,Jul  8 2013 12:00AM
102,20130709,0.00801925,0.0080195,Jul  9 2013 12:00AM
102,20130710,0.00800961,0.00800814,Jul 10 2013 12:00AM
102,20130711,0.0080141,0.00801996,Jul 11 2013 12:00AM
102,20130712,0.00802504,0.00802304,Jul 12 2013 12:00AM
102,20130713,0.00803406,0.00803878,Jul 13 2013 12:00AM
102,20130714,0.00810045,0.00809566,Jul 14 2013 12:00AM
102,20130715,0.00805023,0.0080551,Jul 15 2013 12:00AM
102,20130716,0.00804182,0.00803762,Jul 16 2013 12:00AM
102,20130717,0.00804764,0.00804926,Jul 17 2013 12:00AM
102,20130718,0.00808865,0.00808336,Jul 18 2013 12:00AM
102,20130719,0.00805283,0.00805906,Jul 19 2013 12:00AM
102,20130720,0.00803665,0.00803097,Jul 20 2013 12:00AM
102,20130721,0.00805737,0.00806302,Jul 21 2013 12:00AM
102,20130722,0.00803923,0.00803348,Jul 22 2013 12:00AM
102,20130723,0.00803729,0.00803775,Jul 23 2013 12:00AM
102,20130724,0.00803794,0.00803219,Jul 24 2013 12:00AM
102,20130725,0.00801603,0.00801931,Jul 25 2013 12:00AM
102,20130726,0.00798021,0.00797486,Jul 26 2013 12:00AM
102,20130727,0.00795355,0.00795437,Jul 27 2013 12:00AM
102,20130728,0.00800641,0.00800295,Jul 28 2013 12:00AM
102,20130729,0.00805283,0.00805348,Jul 29 2013 12:00AM
102,20130730,0.00805088,0.00804667,Jul 30 2013 12:00AM
102,20130731,0.00805023,0.00805134,Jul 31 2013 12:00AM
102,20130801,0.00804052,0.00803742,Aug  1 2013 12:00AM
102,20130802,0.00803794,0.00804266,Aug  2 2013 12:00AM
102,20130803,0.00806972,0.00806803,Aug  3 2013 12:00AM
102,20130804,0.00809585,0.00810143,Aug  4 2013 12:00AM
102,20130805,0.00823384,0.00823195,Aug  5 2013 12:00AM
102,20130806,0.00823927,0.00824131,Aug  6 2013 12:00AM
102,20130807,0.00823791,0.0082354,Aug  7 2013 12:00AM
102,20130808,0.00820479,0.0082054,Aug  8 2013 12:00AM
102,20130809,0.00823927,0.00823825,Aug  9 2013 12:00AM
102,20130810,0.00832917,0.00833535,Aug 10 2013 12:00AM
102,20130811,0.0083626,0.00835575,Aug 11 2013 12:00AM
102,20130812,0.0083689,0.00837465,Aug 12 2013 12:00AM
102,20130813,0.0083626,0.00836085,Aug 13 2013 12:00AM
102,20130814,0.00835981,0.00836079,Aug 14 2013 12:00AM
102,20130815,0.00835631,0.00835492,Aug 15 2013 12:00AM
102,20130816,0.00833681,0.00834223,Aug 16 2013 12:00AM
102,20130817,0.00834516,0.00834461,Aug 17 2013 12:00AM
102,20130818,0.00832986,0.00833514,Aug 18 2013 12:00AM
102,20130819,0.00830496,0.0083002,Aug 19 2013 12:00AM
102,20130820,0.00831878,0.00832557,Aug 20 2013 12:00AM
102,20130821,0.00833056,0.00832438,Aug 21 2013 12:00AM
102,20130822,0.00844595,0.00845216,Aug 22 2013 12:00AM
102,20130823,0.00847027,0.00846382,Aug 23 2013 12:00AM
102,20130824,0.0084969,0.00849928,Aug 24 2013 12:00AM
102,20130825,0.00854847,0.00854401,Aug 25 2013 12:00AM
102,20130826,0.00855652,0.00855909,Aug 26 2013 12:00AM
102,20130827,0.00855359,0.0085495,Aug 27 2013 12:00AM
102,20130828,0.00855505,0.00855805,Aug 28 2013 12:00AM
102,20130829,0.00858885,0.00858435,Aug 29 2013 12:00AM
102,20130830,0.00862441,0.00862962,Aug 30 2013 12:00AM
102,20130831,0.00859476,0.00859225,Aug 31 2013 12:00AM
102,20130901,0.00857706,0.00858111,Sep  1 2013 12:00AM
102,20130902,0.00862887,0.00862218,Sep  2 2013 12:00AM
102,20130903,0.00863111,0.00863513,Sep  3 2013 12:00AM
102,20130904,0.00863185,0.00862664,Sep  4 2013 12:00AM
102,20130905,0.00860363,0.00860933,Sep  5 2013 12:00AM
102,20130906,0.00850557,0.0085013,Sep  6 2013 12:00AM
102,20130907,0.00856531,0.00857199,Sep  7 2013 12:00AM
102,20130908,0.00859033,0.00858723,Sep  8 2013 12:00AM
102,20130909,0.00841538,0.00842034,Sep  9 2013 12:00AM
102,20130910,0.00841184,0.00840718,Sep 10 2013 12:00AM
102,20130911,0.0084168,0.00842354,Sep 11 2013 12:00AM
102,20130912,0.00835213,0.00834815,Sep 12 2013 12:00AM
102,20130913,0.00831739,0.0083192,Sep 13 2013 12:00AM
102,20130914,0.0083382,0.0083325,Sep 14 2013 12:00AM
102,20130915,0.00838082,0.00838364,Sep 15 2013 12:00AM
102,20130916,0.00840689,0.00840026,Sep 16 2013 12:00AM
102,20130917,0.00840689,0.00841184,Sep 17 2013 12:00AM
102,20130918,0.00841184,0.00840675,Sep 18 2013 12:00AM
102,20130919,0.00835422,0.0083545,Sep 19 2013 12:00AM
102,20130920,0.00827678,0.00827041,Sep 20 2013 12:00AM
102,20130921,0.00831463,0.00831899,Sep 21 2013 12:00AM
102,20130922,0.0082631,0.0082599,Sep 22 2013 12:00AM
102,20130923,0.00832432,0.00832557,Sep 23 2013 12:00AM
102,20130924,0.00832016,0.0083176,Sep 24 2013 12:00AM
102,20130925,0.00832293,0.00832848,Sep 25 2013 12:00AM
102,20130926,0.00839772,0.00839616,Sep 26 2013 12:00AM
102,20130927,0.00843953,0.00844509,Sep 27 2013 12:00AM
102,20130928,0.00852079,0.00851825,Sep 28 2013 12:00AM
102,20130929,0.00851789,0.00851985,Sep 29 2013 12:00AM
102,20130930,0.00849401,0.00849351,Sep 30 2013 12:00AM
102,20131001,0.00849329,0.00849546,Oct  1 2013 12:00AM
102,20131002,0.00849401,0.0084886,Oct  2 2013 12:00AM
102,20131003,0.00842815,0.00843171,Oct  3 2013 12:00AM
102,20131004,0.00841184,0.00840683,Oct  4 2013 12:00AM
102,20131005,0.00843455,0.00844131,Oct  5 2013 12:00AM
102,20131006,0.00833403,0.00833083,Oct  6 2013 12:00AM
102,20131007,0.00835981,0.00836121,Oct  7 2013 12:00AM
102,20131008,0.00835282,0.00835185,Oct  8 2013 12:00AM
102,20131009,0.0083612,0.00836582,Oct  9 2013 12:00AM
102,20131010,0.00835143,0.00834536,Oct 10 2013 12:00AM
102,20131011,0.00845952,0.00846181,Oct 11 2013 12:00AM
102,20131012,0.00842176,0.00841489,Oct 12 2013 12:00AM
102,20131013,0.0084631,0.00846332,Oct 13 2013 12:00AM
102,20131014,0.00844951,0.00844659,Oct 14 2013 12:00AM
102,20131015,0.00842247,0.00842305,Oct 15 2013 12:00AM
102,20131016,0.00844238,0.00843562,Oct 16 2013 12:00AM
102,20131017,0.00846167,0.00846346,Oct 17 2013 12:00AM
102,20131018,0.00853606,0.00853519,Oct 18 2013 12:00AM
102,20131019,0.0084717,0.0084745,Oct 19 2013 12:00AM
102,20131020,0.00844666,0.00844274,Oct 20 2013 12:00AM
102,20131021,0.00843384,0.00843939,Oct 21 2013 12:00AM
102,20131022,0.00843241,0.00843057,Oct 22 2013 12:00AM
102,20131023,0.00843241,0.0084354,Oct 23 2013 12:00AM
102,20131024,0.00840972,0.00840958,Oct 24 2013 12:00AM
102,20131025,0.0083382,0.0083391,Oct 25 2013 12:00AM
102,20131026,0.00830979,0.00830717,Oct 26 2013 12:00AM
102,20131027,0.00833125,0.00833583,Oct 27 2013 12:00AM
102,20131028,0.00821288,0.00821254,Oct 28 2013 12:00AM
102,20131029,0.00821153,0.00821606,Oct 29 2013 12:00AM
102,20131030,0.00820546,0.00820069,Oct 30 2013 12:00AM
102,20131031,0.00817795,0.00817996,Oct 31 2013 12:00AM
102,20131101,0.00819807,0.00819256,Nov  1 2013 12:00AM
102,20131102,0.00823384,0.00823866,Nov  2 2013 12:00AM
102,20131103,0.00822978,0.00822713,Nov  3 2013 12:00AM
102,20131104,0.0081103,0.0081151,Nov  4 2013 12:00AM
102,20131105,0.00810636,0.00810379,Nov  5 2013 12:00AM
102,20131106,0.00810307,0.0081057,Nov  6 2013 12:00AM
102,20131107,0.00806647,0.00806471,Nov  7 2013 12:00AM
102,20131108,0.0081057,0.0081086,Nov  8 2013 12:00AM
102,20131109,0.00813603,0.00813048,Nov  9 2013 12:00AM
102,20131110,0.00817862,0.00818431,Nov 10 2013 12:00AM
102,20131111,0.00815927,0.00815494,Nov 11 2013 12:00AM
102,20131112,0.00815993,0.00816387,Nov 12 2013 12:00AM
102,20131113,0.00815661,0.00815076,Nov 13 2013 12:00AM
102,20131114,0.00821693,0.0082226,Nov 14 2013 12:00AM
102,20131115,0.00815927,0.00815528,Nov 15 2013 12:00AM
102,20131116,0.00813736,0.00813848,Nov 16 2013 12:00AM
102,20131117,0.00814996,0.00814963,Nov 17 2013 12:00AM
102,20131118,0.00811754,0.00812123,Nov 18 2013 12:00AM
102,20131119,0.0081057,0.00810281,Nov 19 2013 12:00AM
102,20131120,0.00811622,0.00812038,Nov 20 2013 12:00AM
102,20131121,0.0080457,0.00803962,Nov 21 2013 12:00AM
102,20131122,0.00803923,0.00803936,Nov 22 2013 12:00AM
102,20131123,0.00811162,0.00811155,Nov 23 2013 12:00AM
102,20131124,0.00808931,0.00809173,Nov 24 2013 12:00AM
102,20131125,0.00806062,0.00805711,Nov 25 2013 12:00AM
102,20131126,0.00806127,0.0080651,Nov 26 2013 12:00AM
102,20131127,0.00805412,0.00804939,Nov 27 2013 12:00AM
102,20131128,0.00804441,0.00804946,Nov 28 2013 12:00AM
102,20131129,0.00801925,0.00801905,Nov 29 2013 12:00AM
102,20131130,0.00803277,0.00803833,Nov 30 2013 12:00AM
102,20131201,0.00799616,0.00799252,Dec  1 2013 12:00AM
102,20131202,0.00796495,0.00796629,Dec  2 2013 12:00AM
102,20131203,0.00796432,0.00795919,Dec  3 2013 12:00AM
102,20131204,0.00797257,0.00797824,Dec  4 2013 12:00AM
102,20131205,0.00800256,0.00799885,Dec  5 2013 12:00AM
102,20131206,0.00798977,0.00799233,Dec  6 2013 12:00AM
102,20131207,0.00802504,0.00802253,Dec  7 2013 12:00AM
102,20131208,0.00803277,0.00803703,Dec  8 2013 12:00AM
102,20131209,0.00804246,0.00803917,Dec  9 2013 12:00AM
102,20131210,0.00804246,0.00804784,Dec 10 2013 12:00AM
102,20131211,0.00805153,0.0080505,Dec 11 2013 12:00AM
102,20131212,0.00808931,0.00809304,Dec 12 2013 12:00AM
102,20131213,0.00813008,0.00812949,Dec 13 2013 12:00AM
102,20131214,0.00813405,0.00813974,Dec 14 2013 12:00AM
102,20131215,0.00815993,0.00815401,Dec 15 2013 12:00AM
102,20131216,0.0081813,0.00818726,Dec 16 2013 12:00AM
102,20131217,0.00818264,0.00817675,Dec 17 2013 12:00AM
102,20131218,0.00818733,0.00819323,Dec 18 2013 12:00AM
102,20131219,0.00817661,0.00817381,Dec 19 2013 12:00AM
102,20131220,0.00820681,0.00821133,Dec 20 2013 12:00AM
102,20131221,0.00820816,0.00820419,Dec 21 2013 12:00AM
102,20131222,0.00825219,0.00825634,Dec 22 2013 12:00AM
102,20131223,0.00834446,0.00833896,Dec 23 2013 12:00AM
102,20131224,0.00834446,0.00834794,Dec 24 2013 12:00AM
102,20131225,0.00834376,0.00834028,Dec 25 2013 12:00AM
102,20131226,0.008364,0.00836785,Dec 26 2013 12:00AM
102,20131227,0.00835771,0.0083522,Dec 27 2013 12:00AM
102,20131228,0.00831739,0.0083221,Dec 28 2013 12:00AM
102,20131229,0.00829738,0.00829284,Dec 29 2013 12:00AM
102,20131230,0.00831739,0.0083221,Dec 30 2013 12:00AM
102,20131231,0.00835771,0.0083522,Dec 31 2013 12:00AM
102,20140101,0.008364,0.00836785,Jan  1 2014 12:00AM
102,20140102,0.00834376,0.00834028,Jan  2 2014 12:00AM
102,20140103,0.00834446,0.00834794,Jan  3 2014 12:00AM
102,20140104,0.00834446,0.00833896,Jan  4 2014 12:00AM
102,20140105,0.00825219,0.00825634,Jan  5 2014 12:00AM
102,20140106,0.00820816,0.00820419,Jan  6 2014 12:00AM
102,20140107,0.00820681,0.00821133,Jan  7 2014 12:00AM
102,20140108,0.00817661,0.00817381,Jan  8 2014 12:00AM
102,20140109,0.00818733,0.00819323,Jan  9 2014 12:00AM
102,20140110,0.00818264,0.00817675,Jan 10 2014 12:00AM
102,20140111,0.0081813,0.00818726,Jan 11 2014 12:00AM
102,20140112,0.00815993,0.00815401,Jan 12 2014 12:00AM
102,20140113,0.00813405,0.00813974,Jan 13 2014 12:00AM
