SurveyResponseKey,DateKey,CustomerKey,ProductCategoryKey,EnglishProductCategoryName,ProductSubcategoryKey,EnglishProductSubcategoryName,Date
1076,20120417,21555,4,Accessories,26,Bike Racks,Apr 17 2012 12:00AM
1077,20120321,21558,4,Accessories,31,Helmets,Mar 21 2012 12:00AM
1078,20120402,21560,4,Accessories,30,Fenders,Apr  2 2012 12:00AM
1079,20120402,21560,4,Accessories,32,Hydration Packs,Apr  2 2012 12:00AM
1080,20120324,21562,3,Clothing,18,Bib-Shorts,Mar 24 2012 12:00AM
1081,20120307,21564,3,Clothing,21,Jerseys,Mar  7 2012 12:00AM
1082,20120415,21664,3,Clothing,20,Gloves,Apr 15 2012 12:00AM
1083,20120405,21666,3,Clothing,21,Jerseys,Apr  5 2012 12:00AM
1084,20120315,21671,3,Clothing,21,Jerseys,Mar 15 2012 12:00AM
1085,20120315,21671,4,Accessories,26,Bike Racks,Mar 15 2012 12:00AM
1086,20120421,21681,3,Clothing,23,Socks,Apr 21 2012 12:00AM
1087,20120401,21684,3,Clothing,22,Shorts,Apr  1 2012 12:00AM
1088,20120401,21684,4,Accessories,35,Panniers,Apr  1 2012 12:00AM
1089,20120415,21726,4,Accessories,27,Bike Stands,Apr 15 2012 12:00AM
1090,20120415,21726,4,Accessories,32,Hydration Packs,Apr 15 2012 12:00AM
1091,20120415,21726,4,Accessories,37,Tires and Tubes,Apr 15 2012 12:00AM
1092,20120324,21752,4,Accessories,31,Helmets,Mar 24 2012 12:00AM
1093,20120318,21815,3,Clothing,19,Caps,Mar 18 2012 12:00AM
1094,20120318,21815,4,Accessories,30,Fenders,Mar 18 2012 12:00AM
1095,20120314,21831,3,Clothing,23,Socks,Mar 14 2012 12:00AM
1096,20120314,21831,3,Clothing,25,Vests,Mar 14 2012 12:00AM
1097,20120406,21868,3,Clothing,22,Shorts,Apr  6 2012 12:00AM
1098,20120415,21873,4,Accessories,28,Bottles and Cages,Apr 15 2012 12:00AM
1099,20120315,21877,4,Accessories,30,Fenders,Mar 15 2012 12:00AM
1100,20120321,21890,4,Accessories,34,Locks,Mar 21 2012 12:00AM
1101,20120303,21891,4,Accessories,28,Bottles and Cages,Mar  3 2012 12:00AM
1102,20120406,21896,3,Clothing,22,Shorts,Apr  6 2012 12:00AM
1103,20120406,21896,4,Accessories,28,Bottles and Cages,Apr  6 2012 12:00AM
1104,20120401,21952,4,Accessories,35,Panniers,Apr  1 2012 12:00AM
1105,20120310,21953,4,Accessories,32,Hydration Packs,Mar 10 2012 12:00AM
1106,20120421,21957,4,Accessories,30,Fenders,Apr 21 2012 12:00AM
1107,20120301,21962,4,Accessories,31,Helmets,Mar  1 2012 12:00AM
1108,20120316,21966,3,Clothing,23,Socks,Mar 16 2012 12:00AM
1109,20120316,21966,4,Accessories,37,Tires and Tubes,Mar 16 2012 12:00AM
1110,20120307,21972,3,Clothing,18,Bib-Shorts,Mar  7 2012 12:00AM
1111,20120307,21972,4,Accessories,26,Bike Racks,Mar  7 2012 12:00AM
1112,20120307,21972,4,Accessories,28,Bottles and Cages,Mar  7 2012 12:00AM
1113,20120307,21972,4,Accessories,29,Cleaners,Mar  7 2012 12:00AM
1114,20120301,21974,3,Clothing,22,Shorts,Mar  1 2012 12:00AM
1115,20120410,21983,4,Accessories,29,Cleaners,Apr 10 2012 12:00AM
1116,20120404,21984,4,Accessories,32,Hydration Packs,Apr  4 2012 12:00AM
1117,20120424,21999,4,Accessories,34,Locks,Apr 24 2012 12:00AM
1118,20120416,22004,4,Accessories,29,Cleaners,Apr 16 2012 12:00AM
1119,20120416,22004,4,Accessories,31,Helmets,Apr 16 2012 12:00AM
1120,20120328,22005,3,Clothing,20,Gloves,Mar 28 2012 12:00AM
1121,20120328,22005,4,Accessories,37,Tires and Tubes,Mar 28 2012 12:00AM
1122,20120409,22006,4,Accessories,34,Locks,Apr  9 2012 12:00AM
1123,20120331,22020,4,Accessories,29,Cleaners,Mar 31 2012 12:00AM
1124,20120331,22020,4,Accessories,32,Hydration Packs,Mar 31 2012 12:00AM
1125,20120325,22032,4,Accessories,26,Bike Racks,Mar 25 2012 12:00AM
1126,20120325,22032,4,Accessories,36,Pumps,Mar 25 2012 12:00AM
1127,20120404,22050,3,Clothing,20,Gloves,Apr  4 2012 12:00AM
1128,20120327,22151,4,Accessories,29,Cleaners,Mar 27 2012 12:00AM
1129,20120427,22167,3,Clothing,22,Shorts,Apr 27 2012 12:00AM
1130,20120417,22169,4,Accessories,32,Hydration Packs,Apr 17 2012 12:00AM
1131,20120417,22169,4,Accessories,35,Panniers,Apr 17 2012 12:00AM
1132,20120406,22196,4,Accessories,34,Locks,Apr  6 2012 12:00AM
1133,20120402,22198,3,Clothing,25,Vests,Apr  2 2012 12:00AM
1134,20120402,22198,4,Accessories,30,Fenders,Apr  2 2012 12:00AM
1135,20120402,22198,4,Accessories,32,Hydration Packs,Apr  2 2012 12:00AM
1136,20120312,22199,4,Accessories,33,Lights,Mar 12 2012 12:00AM
1137,20120412,22201,3,Clothing,24,Tights,Apr 12 2012 12:00AM
1138,20120325,22205,4,Accessories,33,Lights,Mar 25 2012 12:00AM
1139,20120330,22210,4,Accessories,31,Helmets,Mar 30 2012 12:00AM
1140,20120329,22214,3,Clothing,22,Shorts,Mar 29 2012 12:00AM
1141,20120329,22214,4,Accessories,26,Bike Racks,Mar 29 2012 12:00AM
1142,20120313,22234,4,Accessories,31,Helmets,Mar 13 2012 12:00AM
1143,20120320,22251,3,Clothing,25,Vests,Mar 20 2012 12:00AM
1144,20120313,22265,3,Clothing,24,Tights,Mar 13 2012 12:00AM
1145,20120313,22265,4,Accessories,27,Bike Stands,Mar 13 2012 12:00AM
1146,20120313,22265,4,Accessories,28,Bottles and Cages,Mar 13 2012 12:00AM
1147,20120403,22383,3,Clothing,24,Tights,Apr  3 2012 12:00AM
1148,20120403,22383,4,Accessories,29,Cleaners,Apr  3 2012 12:00AM
1149,20120330,22400,3,Clothing,21,Jerseys,Mar 30 2012 12:00AM
1150,20120408,22408,4,Accessories,28,Bottles and Cages,Apr  8 2012 12:00AM
1151,20120408,22408,4,Accessories,33,Lights,Apr  8 2012 12:00AM
1152,20120408,22408,4,Accessories,34,Locks,Apr  8 2012 12:00AM
1153,20120309,22479,3,Clothing,25,Vests,Mar  9 2012 12:00AM
1154,20120309,22479,4,Accessories,36,Pumps,Mar  9 2012 12:00AM
1155,20120229,22503,3,Clothing,21,Jerseys,Feb 29 2012 12:00AM
1156,20120229,22503,4,Accessories,34,Locks,Feb 29 2012 12:00AM
1157,20120416,22524,3,Clothing,24,Tights,Apr 16 2012 12:00AM
1158,20120416,22524,4,Accessories,28,Bottles and Cages,Apr 16 2012 12:00AM
1159,20120422,22573,3,Clothing,24,Tights,Apr 22 2012 12:00AM
1160,20120302,22582,3,Clothing,18,Bib-Shorts,Mar  2 2012 12:00AM
1161,20120425,22603,3,Clothing,22,Shorts,Apr 25 2012 12:00AM
1162,20120425,22603,3,Clothing,25,Vests,Apr 25 2012 12:00AM
1163,20120308,22615,3,Clothing,21,Jerseys,Mar  8 2012 12:00AM
1164,20120308,22615,4,Accessories,30,Fenders,Mar  8 2012 12:00AM
1165,20120308,22615,4,Accessories,32,Hydration Packs,Mar  8 2012 12:00AM
1166,20120416,22620,3,Clothing,23,Socks,Apr 16 2012 12:00AM
1167,20120416,22620,4,Accessories,33,Lights,Apr 16 2012 12:00AM
1168,20120403,22624,4,Accessories,26,Bike Racks,Apr  3 2012 12:00AM
1169,20120303,22630,3,Clothing,18,Bib-Shorts,Mar  3 2012 12:00AM
1170,20120303,22630,3,Clothing,20,Gloves,Mar  3 2012 12:00AM
1171,20120316,22631,3,Clothing,20,Gloves,Mar 16 2012 12:00AM
1172,20120316,22631,4,Accessories,26,Bike Racks,Mar 16 2012 12:00AM
1173,20120306,22640,3,Clothing,19,Caps,Mar  6 2012 12:00AM
1174,20120306,22640,3,Clothing,22,Shorts,Mar  6 2012 12:00AM
1175,20120411,22840,3,Clothing,18,Bib-Shorts,Apr 11 2012 12:00AM
1176,20120421,22846,3,Clothing,18,Bib-Shorts,Apr 21 2012 12:00AM
1177,20120421,22846,4,Accessories,26,Bike Racks,Apr 21 2012 12:00AM
1178,20120416,22847,3,Clothing,21,Jerseys,Apr 16 2012 12:00AM
1179,20120316,22849,3,Clothing,18,Bib-Shorts,Mar 16 2012 12:00AM
1180,20120316,22849,4,Accessories,29,Cleaners,Mar 16 2012 12:00AM
1181,20120308,22854,3,Clothing,22,Shorts,Mar  8 2012 12:00AM
1182,20120322,22914,3,Clothing,19,Caps,Mar 22 2012 12:00AM
1183,20120322,22914,3,Clothing,21,Jerseys,Mar 22 2012 12:00AM
1184,20120315,22919,4,Accessories,36,Pumps,Mar 15 2012 12:00AM
1185,20120330,22928,3,Clothing,22,Shorts,Mar 30 2012 12:00AM
1186,20120330,22928,4,Accessories,30,Fenders,Mar 30 2012 12:00AM
1187,20120330,22928,4,Accessories,36,Pumps,Mar 30 2012 12:00AM
1188,20120330,22928,4,Accessories,37,Tires and Tubes,Mar 30 2012 12:00AM
1189,20120408,22932,3,Clothing,24,Tights,Apr  8 2012 12:00AM
1190,20120408,22932,4,Accessories,27,Bike Stands,Apr  8 2012 12:00AM
1191,20120318,22933,4,Accessories,32,Hydration Packs,Mar 18 2012 12:00AM
1192,20120414,22957,3,Clothing,24,Tights,Apr 14 2012 12:00AM
1193,20120405,22960,3,Clothing,18,Bib-Shorts,Apr  5 2012 12:00AM
1194,20120405,22960,4,Accessories,36,Pumps,Apr  5 2012 12:00AM
1195,20120312,22973,3,Clothing,19,Caps,Mar 12 2012 12:00AM
1196,20120312,22973,4,Accessories,31,Helmets,Mar 12 2012 12:00AM
1197,20120419,23012,4,Accessories,31,Helmets,Apr 19 2012 12:00AM
1198,20120321,23014,4,Accessories,32,Hydration Packs,Mar 21 2012 12:00AM
1199,20120229,23076,3,Clothing,20,Gloves,Feb 29 2012 12:00AM
1200,20120329,23083,4,Accessories,28,Bottles and Cages,Mar 29 2012 12:00AM
1201,20120329,23083,4,Accessories,35,Panniers,Mar 29 2012 12:00AM
1202,20120407,23084,4,Accessories,27,Bike Stands,Apr  7 2012 12:00AM
1203,20120407,23084,4,Accessories,30,Fenders,Apr  7 2012 12:00AM
1204,20120407,23084,4,Accessories,37,Tires and Tubes,Apr  7 2012 12:00AM
1205,20120411,23086,3,Clothing,24,Tights,Apr 11 2012 12:00AM
1206,20120411,23087,4,Accessories,35,Panniers,Apr 11 2012 12:00AM
1207,20120229,23094,3,Clothing,20,Gloves,Feb 29 2012 12:00AM
1208,20120314,23097,3,Clothing,21,Jerseys,Mar 14 2012 12:00AM
1209,20120314,23097,3,Clothing,24,Tights,Mar 14 2012 12:00AM
1210,20120424,23098,3,Clothing,23,Socks,Apr 24 2012 12:00AM
1211,20120424,23098,3,Clothing,25,Vests,Apr 24 2012 12:00AM
1212,20120424,23098,4,Accessories,30,Fenders,Apr 24 2012 12:00AM
1213,20120327,23101,3,Clothing,23,Socks,Mar 27 2012 12:00AM
1214,20120327,23101,3,Clothing,24,Tights,Mar 27 2012 12:00AM
1215,20120327,23101,4,Accessories,27,Bike Stands,Mar 27 2012 12:00AM
1216,20120417,23103,3,Clothing,25,Vests,Apr 17 2012 12:00AM
1217,20120312,23114,3,Clothing,21,Jerseys,Mar 12 2012 12:00AM
1218,20120312,23114,3,Clothing,23,Socks,Mar 12 2012 12:00AM
1219,20120416,23121,3,Clothing,21,Jerseys,Apr 16 2012 12:00AM
1220,20120416,23121,4,Accessories,28,Bottles and Cages,Apr 16 2012 12:00AM
1221,20120305,23123,4,Accessories,32,Hydration Packs,Mar  5 2012 12:00AM
1222,20120331,23159,3,Clothing,24,Tights,Mar 31 2012 12:00AM
1223,20120423,23172,3,Clothing,22,Shorts,Apr 23 2012 12:00AM
1224,20120423,23172,4,Accessories,36,Pumps,Apr 23 2012 12:00AM
1225,20120413,23223,4,Accessories,33,Lights,Apr 13 2012 12:00AM
1226,20120413,23223,4,Accessories,36,Pumps,Apr 13 2012 12:00AM
1227,20120411,23247,4,Accessories,27,Bike Stands,Apr 11 2012 12:00AM
1228,20120324,23271,4,Accessories,35,Panniers,Mar 24 2012 12:00AM
1229,20120306,23306,4,Accessories,37,Tires and Tubes,Mar  6 2012 12:00AM
1230,20120320,23314,4,Accessories,33,Lights,Mar 20 2012 12:00AM
1231,20120306,23315,4,Accessories,26,Bike Racks,Mar  6 2012 12:00AM
1232,20120306,23315,4,Accessories,33,Lights,Mar  6 2012 12:00AM
1233,20120306,23315,4,Accessories,35,Panniers,Mar  6 2012 12:00AM
1234,20120412,23343,3,Clothing,20,Gloves,Apr 12 2012 12:00AM
1235,20120412,23343,4,Accessories,35,Panniers,Apr 12 2012 12:00AM
1236,20120412,23343,4,Accessories,37,Tires and Tubes,Apr 12 2012 12:00AM
1237,20120328,23348,4,Accessories,26,Bike Racks,Mar 28 2012 12:00AM
1238,20120328,23348,4,Accessories,27,Bike Stands,Mar 28 2012 12:00AM
1239,20120328,23348,4,Accessories,31,Helmets,Mar 28 2012 12:00AM
1240,20120317,23350,3,Clothing,19,Caps,Mar 17 2012 12:00AM
1241,20120317,23350,4,Accessories,30,Fenders,Mar 17 2012 12:00AM
1242,20120416,23378,3,Clothing,25,Vests,Apr 16 2012 12:00AM
1243,20120412,23415,3,Clothing,25,Vests,Apr 12 2012 12:00AM
1244,20120307,23416,3,Clothing,22,Shorts,Mar  7 2012 12:00AM
1245,20120301,23417,3,Clothing,19,Caps,Mar  1 2012 12:00AM
1246,20120301,23417,4,Accessories,28,Bottles and Cages,Mar  1 2012 12:00AM
1247,20120301,23417,4,Accessories,30,Fenders,Mar  1 2012 12:00AM
1248,20120331,23419,3,Clothing,20,Gloves,Mar 31 2012 12:00AM
1249,20120331,23419,3,Clothing,21,Jerseys,Mar 31 2012 12:00AM
1250,20120331,23419,3,Clothing,24,Tights,Mar 31 2012 12:00AM
1251,20120407,23426,4,Accessories,33,Lights,Apr  7 2012 12:00AM
1252,20120324,23428,4,Accessories,31,Helmets,Mar 24 2012 12:00AM
1253,20120401,23487,3,Clothing,19,Caps,Apr  1 2012 12:00AM
1254,20120401,23487,4,Accessories,29,Cleaners,Apr  1 2012 12:00AM
1255,20120310,23503,4,Accessories,31,Helmets,Mar 10 2012 12:00AM
1256,20120310,23503,4,Accessories,36,Pumps,Mar 10 2012 12:00AM
1257,20120421,23521,3,Clothing,24,Tights,Apr 21 2012 12:00AM
1258,20120421,23521,4,Accessories,29,Cleaners,Apr 21 2012 12:00AM
1259,20120306,23528,3,Clothing,25,Vests,Mar  6 2012 12:00AM
1260,20120306,23528,4,Accessories,36,Pumps,Mar  6 2012 12:00AM
1261,20120306,23528,4,Accessories,37,Tires and Tubes,Mar  6 2012 12:00AM
1262,20120308,23530,4,Accessories,26,Bike Racks,Mar  8 2012 12:00AM
1263,20120321,23543,4,Accessories,32,Hydration Packs,Mar 21 2012 12:00AM
1264,20120313,23553,3,Clothing,18,Bib-Shorts,Mar 13 2012 12:00AM
1265,20120313,23553,4,Accessories,37,Tires and Tubes,Mar 13 2012 12:00AM
1266,20120426,23562,3,Clothing,24,Tights,Apr 26 2012 12:00AM
1267,20120426,23562,4,Accessories,35,Panniers,Apr 26 2012 12:00AM
1268,20120401,23574,4,Accessories,34,Locks,Apr  1 2012 12:00AM
1269,20120301,23576,3,Clothing,24,Tights,Mar  1 2012 12:00AM
1270,20120301,23576,4,Accessories,34,Locks,Mar  1 2012 12:00AM
1271,20120413,23598,3,Clothing,22,Shorts,Apr 13 2012 12:00AM
1272,20120413,23598,4,Accessories,36,Pumps,Apr 13 2012 12:00AM
1273,20120405,23644,4,Accessories,32,Hydration Packs,Apr  5 2012 12:00AM
1274,20120405,23644,4,Accessories,34,Locks,Apr  5 2012 12:00AM
1275,20120322,23645,4,Accessories,32,Hydration Packs,Mar 22 2012 12:00AM
1276,20120303,23651,3,Clothing,21,Jerseys,Mar  3 2012 12:00AM
1277,20120303,23651,4,Accessories,36,Pumps,Mar  3 2012 12:00AM
1278,20120419,23655,3,Clothing,21,Jerseys,Apr 19 2012 12:00AM
1279,20120419,23655,4,Accessories,29,Cleaners,Apr 19 2012 12:00AM
1280,20120419,23655,4,Accessories,32,Hydration Packs,Apr 19 2012 12:00AM
1281,20120419,23655,4,Accessories,36,Pumps,Apr 19 2012 12:00AM
1282,20120316,23680,3,Clothing,19,Caps,Mar 16 2012 12:00AM
1283,20120313,23708,4,Accessories,27,Bike Stands,Mar 13 2012 12:00AM
1284,20120416,23719,3,Clothing,22,Shorts,Apr 16 2012 12:00AM
1285,20120416,23719,4,Accessories,29,Cleaners,Apr 16 2012 12:00AM
1286,20120331,23730,3,Clothing,20,Gloves,Mar 31 2012 12:00AM
1287,20120417,23774,4,Accessories,28,Bottles and Cages,Apr 17 2012 12:00AM
1288,20120419,23780,4,Accessories,27,Bike Stands,Apr 19 2012 12:00AM
1289,20120421,23848,3,Clothing,18,Bib-Shorts,Apr 21 2012 12:00AM
1290,20120331,23865,3,Clothing,20,Gloves,Mar 31 2012 12:00AM
1291,20120401,23898,4,Accessories,29,Cleaners,Apr  1 2012 12:00AM
1292,20120401,23898,4,Accessories,30,Fenders,Apr  1 2012 12:00AM
1293,20120401,23898,4,Accessories,34,Locks,Apr  1 2012 12:00AM
1294,20120302,23919,4,Accessories,28,Bottles and Cages,Mar  2 2012 12:00AM
1295,20120328,23924,4,Accessories,33,Lights,Mar 28 2012 12:00AM
1296,20120328,23924,4,Accessories,35,Panniers,Mar 28 2012 12:00AM
1297,20120404,23967,3,Clothing,20,Gloves,Apr  4 2012 12:00AM
1298,20120404,23967,4,Accessories,28,Bottles and Cages,Apr  4 2012 12:00AM
1299,20120317,23979,4,Accessories,31,Helmets,Mar 17 2012 12:00AM
1300,20120317,23979,4,Accessories,35,Panniers,Mar 17 2012 12:00AM
1301,20120412,23994,3,Clothing,19,Caps,Apr 12 2012 12:00AM
1302,20120412,23994,3,Clothing,23,Socks,Apr 12 2012 12:00AM
1303,20120409,23995,3,Clothing,24,Tights,Apr  9 2012 12:00AM
1304,20120327,24005,4,Accessories,26,Bike Racks,Mar 27 2012 12:00AM
1305,20120330,24080,3,Clothing,23,Socks,Mar 30 2012 12:00AM
1306,20120229,24161,3,Clothing,22,Shorts,Feb 29 2012 12:00AM
1307,20120403,24167,3,Clothing,22,Shorts,Apr  3 2012 12:00AM
1308,20120403,24167,3,Clothing,25,Vests,Apr  3 2012 12:00AM
1309,20120403,24167,4,Accessories,35,Panniers,Apr  3 2012 12:00AM
1310,20120405,24172,3,Clothing,20,Gloves,Apr  5 2012 12:00AM
1311,20120405,24172,4,Accessories,26,Bike Racks,Apr  5 2012 12:00AM
1312,20120405,24172,4,Accessories,30,Fenders,Apr  5 2012 12:00AM
1313,20120425,24192,3,Clothing,23,Socks,Apr 25 2012 12:00AM
1314,20120425,24192,4,Accessories,33,Lights,Apr 25 2012 12:00AM
1315,20120406,24218,4,Accessories,28,Bottles and Cages,Apr  6 2012 12:00AM
1316,20120427,24246,4,Accessories,30,Fenders,Apr 27 2012 12:00AM
1317,20120427,24248,3,Clothing,22,Shorts,Apr 27 2012 12:00AM
1318,20120427,24248,4,Accessories,27,Bike Stands,Apr 27 2012 12:00AM
1319,20120408,24267,4,Accessories,28,Bottles and Cages,Apr  8 2012 12:00AM
1320,20120426,24270,4,Accessories,37,Tires and Tubes,Apr 26 2012 12:00AM
1321,20120301,24283,3,Clothing,23,Socks,Mar  1 2012 12:00AM
1322,20120412,24300,3,Clothing,23,Socks,Apr 12 2012 12:00AM
1323,20120412,24300,4,Accessories,27,Bike Stands,Apr 12 2012 12:00AM
1324,20120412,24300,4,Accessories,37,Tires and Tubes,Apr 12 2012 12:00AM
1325,20120401,24357,4,Accessories,27,Bike Stands,Apr  1 2012 12:00AM
1326,20120420,24362,3,Clothing,20,Gloves,Apr 20 2012 12:00AM
1327,20120420,24362,3,Clothing,21,Jerseys,Apr 20 2012 12:00AM
1328,20120420,24362,4,Accessories,28,Bottles and Cages,Apr 20 2012 12:00AM
1329,20120423,24369,4,Accessories,32,Hydration Packs,Apr 23 2012 12:00AM
1330,20120323,24373,3,Clothing,19,Caps,Mar 23 2012 12:00AM
1331,20120323,24373,4,Accessories,36,Pumps,Mar 23 2012 12:00AM
1332,20120229,24384,4,Accessories,29,Cleaners,Feb 29 2012 12:00AM
1333,20120423,24465,3,Clothing,20,Gloves,Apr 23 2012 12:00AM
1334,20120412,24478,4,Accessories,29,Cleaners,Apr 12 2012 12:00AM
1335,20120414,24480,4,Accessories,26,Bike Racks,Apr 14 2012 12:00AM
1336,20120414,24480,4,Accessories,29,Cleaners,Apr 14 2012 12:00AM
1337,20120305,24482,3,Clothing,23,Socks,Mar  5 2012 12:00AM
1338,20120305,24482,4,Accessories,30,Fenders,Mar  5 2012 12:00AM
1339,20120404,24483,3,Clothing,23,Socks,Apr  4 2012 12:00AM
1340,20120409,24485,4,Accessories,31,Helmets,Apr  9 2012 12:00AM
1341,20120409,24485,4,Accessories,37,Tires and Tubes,Apr  9 2012 12:00AM
1342,20120403,24489,4,Accessories,35,Panniers,Apr  3 2012 12:00AM
1343,20120313,24494,3,Clothing,22,Shorts,Mar 13 2012 12:00AM
1344,20120313,24494,3,Clothing,23,Socks,Mar 13 2012 12:00AM
1345,20120312,24501,3,Clothing,22,Shorts,Mar 12 2012 12:00AM
1346,20120312,24501,3,Clothing,25,Vests,Mar 12 2012 12:00AM
1347,20120324,24504,3,Clothing,22,Shorts,Mar 24 2012 12:00AM
1348,20120301,24506,4,Accessories,33,Lights,Mar  1 2012 12:00AM
1349,20120301,24506,4,Accessories,35,Panniers,Mar  1 2012 12:00AM
1350,20120425,24533,3,Clothing,19,Caps,Apr 25 2012 12:00AM
1351,20120304,24595,4,Accessories,37,Tires and Tubes,Mar  4 2012 12:00AM
1352,20120401,24606,3,Clothing,19,Caps,Apr  1 2012 12:00AM
1353,20120401,24606,4,Accessories,27,Bike Stands,Apr  1 2012 12:00AM
1354,20120401,24606,4,Accessories,31,Helmets,Apr  1 2012 12:00AM
1355,20120427,24613,4,Accessories,32,Hydration Packs,Apr 27 2012 12:00AM
1356,20120412,24615,4,Accessories,29,Cleaners,Apr 12 2012 12:00AM
1357,20120412,24615,4,Accessories,31,Helmets,Apr 12 2012 12:00AM
1358,20120327,24661,4,Accessories,32,Hydration Packs,Mar 27 2012 12:00AM
1359,20120316,24706,4,Accessories,30,Fenders,Mar 16 2012 12:00AM
1360,20120316,24706,4,Accessories,33,Lights,Mar 16 2012 12:00AM
1361,20120307,24714,3,Clothing,22,Shorts,Mar  7 2012 12:00AM
1362,20120307,24714,4,Accessories,29,Cleaners,Mar  7 2012 12:00AM
1363,20120415,24757,3,Clothing,18,Bib-Shorts,Apr 15 2012 12:00AM
1364,20120415,24757,4,Accessories,31,Helmets,Apr 15 2012 12:00AM
1365,20120323,24781,3,Clothing,25,Vests,Mar 23 2012 12:00AM
1366,20120323,24781,4,Accessories,28,Bottles and Cages,Mar 23 2012 12:00AM
1367,20120409,24882,3,Clothing,19,Caps,Apr  9 2012 12:00AM
1368,20120409,24882,4,Accessories,30,Fenders,Apr  9 2012 12:00AM
1369,20120409,24884,4,Accessories,34,Locks,Apr  9 2012 12:00AM
1370,20120302,24885,4,Accessories,33,Lights,Mar  2 2012 12:00AM
1371,20120317,24888,4,Accessories,29,Cleaners,Mar 17 2012 12:00AM
1372,20120317,24888,4,Accessories,32,Hydration Packs,Mar 17 2012 12:00AM
1373,20120322,24889,3,Clothing,18,Bib-Shorts,Mar 22 2012 12:00AM
1374,20120325,24890,4,Accessories,28,Bottles and Cages,Mar 25 2012 12:00AM
1375,20120325,24890,4,Accessories,31,Helmets,Mar 25 2012 12:00AM
1376,20120325,24890,4,Accessories,34,Locks,Mar 25 2012 12:00AM
1377,20120314,24893,4,Accessories,34,Locks,Mar 14 2012 12:00AM
1378,20120314,24893,4,Accessories,35,Panniers,Mar 14 2012 12:00AM
1379,20120319,24895,3,Clothing,25,Vests,Mar 19 2012 12:00AM
1380,20120319,24895,4,Accessories,28,Bottles and Cages,Mar 19 2012 12:00AM
1381,20120319,24895,4,Accessories,31,Helmets,Mar 19 2012 12:00AM
1382,20120408,24918,4,Accessories,35,Panniers,Apr  8 2012 12:00AM
1383,20120424,24923,4,Accessories,35,Panniers,Apr 24 2012 12:00AM
1384,20120319,24939,3,Clothing,22,Shorts,Mar 19 2012 12:00AM
1385,20120319,24939,4,Accessories,26,Bike Racks,Mar 19 2012 12:00AM
1386,20120322,24963,3,Clothing,20,Gloves,Mar 22 2012 12:00AM
1387,20120313,24996,4,Accessories,29,Cleaners,Mar 13 2012 12:00AM
1388,20120229,25002,3,Clothing,23,Socks,Feb 29 2012 12:00AM
1389,20120229,25002,3,Clothing,24,Tights,Feb 29 2012 12:00AM
1390,20120229,25002,4,Accessories,26,Bike Racks,Feb 29 2012 12:00AM
1391,20120229,25012,3,Clothing,19,Caps,Feb 29 2012 12:00AM
1392,20120229,25012,4,Accessories,33,Lights,Feb 29 2012 12:00AM
1393,20120419,25021,3,Clothing,24,Tights,Apr 19 2012 12:00AM
1394,20120419,25021,4,Accessories,29,Cleaners,Apr 19 2012 12:00AM
1395,20120401,25036,4,Accessories,34,Locks,Apr  1 2012 12:00AM
1396,20120310,25066,3,Clothing,18,Bib-Shorts,Mar 10 2012 12:00AM
1397,20120310,25066,4,Accessories,36,Pumps,Mar 10 2012 12:00AM
1398,20120310,25066,4,Accessories,37,Tires and Tubes,Mar 10 2012 12:00AM
1399,20120306,25107,4,Accessories,31,Helmets,Mar  6 2012 12:00AM
1400,20120306,25107,4,Accessories,36,Pumps,Mar  6 2012 12:00AM
1401,20120419,25113,4,Accessories,36,Pumps,Apr 19 2012 12:00AM
1402,20120315,25116,4,Accessories,28,Bottles and Cages,Mar 15 2012 12:00AM
1403,20120308,25119,4,Accessories,33,Lights,Mar  8 2012 12:00AM
1404,20120403,25123,3,Clothing,21,Jerseys,Apr  3 2012 12:00AM
1405,20120403,25123,4,Accessories,33,Lights,Apr  3 2012 12:00AM
1406,20120416,25125,4,Accessories,37,Tires and Tubes,Apr 16 2012 12:00AM
1407,20120321,25209,3,Clothing,22,Shorts,Mar 21 2012 12:00AM
1408,20120321,25209,4,Accessories,26,Bike Racks,Mar 21 2012 12:00AM
1409,20120306,25211,4,Accessories,34,Locks,Mar  6 2012 12:00AM
1410,20120426,25222,4,Accessories,28,Bottles and Cages,Apr 26 2012 12:00AM
1411,20120426,25222,4,Accessories,34,Locks,Apr 26 2012 12:00AM
1412,20120326,25224,4,Accessories,30,Fenders,Mar 26 2012 12:00AM
1413,20120305,25228,4,Accessories,37,Tires and Tubes,Mar  5 2012 12:00AM
1414,20120419,25244,4,Accessories,33,Lights,Apr 19 2012 12:00AM
1415,20120327,25245,4,Accessories,35,Panniers,Mar 27 2012 12:00AM
1416,20120402,25248,4,Accessories,28,Bottles and Cages,Apr  2 2012 12:00AM
1417,20120326,25249,4,Accessories,28,Bottles and Cages,Mar 26 2012 12:00AM
1418,20120314,25252,3,Clothing,22,Shorts,Mar 14 2012 12:00AM
1419,20120311,25300,3,Clothing,25,Vests,Mar 11 2012 12:00AM
1420,20120313,25313,3,Clothing,22,Shorts,Mar 13 2012 12:00AM
1421,20120313,25328,3,Clothing,24,Tights,Mar 13 2012 12:00AM
1422,20120313,25328,4,Accessories,36,Pumps,Mar 13 2012 12:00AM
1423,20120229,25347,3,Clothing,20,Gloves,Feb 29 2012 12:00AM
1424,20120229,25347,4,Accessories,28,Bottles and Cages,Feb 29 2012 12:00AM
1425,20120425,25349,3,Clothing,24,Tights,Apr 25 2012 12:00AM
